attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,outlier
0.30561229366839116,0.32217572795505944,0.2229722938369174,0.23704721222555097,0.33439974477066003,0.23716653447104796,0,0,0,0,0
0.7472276166772739,0.7477218942541505,0.6471986475544995,0.7143204252918524,0.7785883894045256,0.7410845635783916,4,4,4,4,0
0.7461581427581992,0.8197657947098289,0.7182046587124259,0.6713660246443087,0.6513450769181364,0.7440286933666918,4,4,4,4,0
0.713613597281792,0.6034594801861229,0.7160703158263596,0.689737217912547,0.6930278242813424,0.7091681478064855,4,4,4,4,0
0.7471230596873982,0.6481951279555248,0.6940029582760319,0.6793390752709262,0.7647759615271553,0.7849760578008986,4,4,4,4,0
0.2813706501129628,0.3260533741373232,0.34921243159014653,0.3101014989906218,0.16163564762973062,0.4384548312491263,0,0,0,0,0
0.8678312863790782,0.8010982845853243,0.8012335422123701,0.6554309793002433,0.6047786541581786,0.7976498368245758,4,4,4,4,0
0.8621479144411511,0.8139453342577577,0.7613790482487096,0.7771797901323819,0.818038798751745,0.673048345973047,4,4,4,4,0
0.293493655656313,0.23990691529978977,0.17155902628288558,0.3151220645680818,0.27911422647863554,0.15329714049889429,0,0,0,0,0
0.20454440741070543,0.24828015097925102,0.2662694208762951,0.14602912140010513,0.21065188563579645,0.29138971992321233,0,0,0,0,0
0.6709702177666815,0.7168296758391658,0.7513078957755221,0.7701461016330555,0.7301522537433464,0.8322103183036154,4,4,4,4,0
0.21291968140026787,0.3472371494572059,0.13795833803382057,0.2450728772041034,0.07260564447401735,0.22817288294757568,0,0,0,0,0
0.6420652294108882,0.738974764036431,0.713184044001704,0.6379483001404347,0.637791289492505,0.640749054644688,4,4,4,4,0
0.7674013126305489,0.6574825756617718,0.9113461494452607,0.943200351049784,0.6300947114203806,0.6635694512229704,1,1,2,4,1
0.6489444140542446,0.7497069002733089,0.7048247823781584,0.7160508924320714,0.8408042219928655,0.6454609451988896,4,4,4,4,0
0.7018308797203529,0.8752635344862454,0.6734625962471009,0.7067684445613504,0.6570014793480483,0.8533659990444596,4,4,4,4,0
0.6566556993901538,0.79718823541385,0.6533708644330305,0.8135709284975462,0.6712408139303987,0.7187570000249125,4,4,4,4,0
0.7088866241239541,0.7725715741539543,0.7150118289516346,0.8964810038783998,0.644166438906236,0.8082358610444837,4,4,4,4,0
0.35621691477401696,0.28751910307495887,0.27421815657662085,0.22928713169778256,0.1483949534585926,0.1719172848548448,0,0,0,0,0
0.28302878754442823,0.30180908216969277,0.3169037458750783,0.25266262801915046,0.07847907107088747,0.29166513009877393,0,0,0,0,0
0.49770148119336166,0.11816843084359152,0.19949270129213342,0.43166338823347505,0.083105265179063,0.23468651569111051,2,0,3,4,1
0.2768393564142016,0.37838267026270767,0.1981083664163779,0.4259625450857276,0.28747548717349636,0.3095463617463738,0,0,0,0,0
0.8552303322473792,0.9342803434411211,0.8652135101092213,0.7103930246729575,0.8658750203915355,0.6784214256527195,4,4,4,4,0
0.1772397208785347,0.3198782347377849,0.39082885573118736,0.2737112139611755,0.3638213434108276,0.17587852948941696,0,0,0,0,0
0.2669525795797775,0.3712189479100718,0.2887759176246973,0.2304051444436155,0.161550072253307,0.16424744363988092,0,0,0,0,0
0.6974277271554675,0.6971582981102478,0.770664392055319,0.6708684327235438,0.877513226160374,0.7517225314609848,4,4,4,4,0
0.7147305334369207,0.7031324285465664,0.7237780966923045,0.6778535707878253,0.8352898064351508,0.8563933897410986,4,4,4,4,0
0.7578426697510507,0.7970500160939376,0.6588421993623069,0.6686664955152669,0.7558113997075567,0.7963236399163484,4,4,4,4,0
0.6732531165916296,0.7035290533929506,0.6101399654914418,0.8777786071787586,0.6432166390924589,0.7771376070858246,4,4,4,4,0
0.37300745714076483,0.1585592353387381,0.1640301003775611,0.2935731417943263,0.20151206370884225,0.1379761556118993,0,0,0,0,0
0.6369176639874494,0.8240422198486848,0.8252729370503066,0.8533414785156228,0.6971995918219923,0.7778418884749199,4,4,4,4,0
0.3350664806322421,0.06480997642156561,0.24420735561010207,0.2874484386501864,0.24305503081840535,0.24385862483212672,0,0,0,0,0
0.7044048804155018,0.8935629604643958,0.6328639092834359,0.7098017878009358,0.7285624463620185,0.6654433417004643,4,4,4,4,0
0.2862827238896632,0.15073541643136398,0.22344745348635808,0.3108219289895958,0.18564237956852767,0.2606733987757529,0,0,0,0,0
0.21252528063369577,0.28702957572933907,0.24885306829732914,0.24512190379202214,0.32065183954800186,0.25096199721349977,0,0,0,0,0
0.7379483012959058,0.7603505728824392,0.9343317735531087,0.7569198047900105,0.8326025458409687,0.7355813149452249,4,4,4,4,0
0.7838531728305049,0.8521959332261849,0.7057775543081785,0.5196080941216306,0.7711553702350725,0.8169869555210185,4,4,4,4,0
0.6511511067322212,0.771164198661863,0.7648313625537826,0.619793534657207,0.5766279396516105,0.6034662670358883,4,4,4,4,0
0.8439181777095491,0.7838959422515073,0.6548875933684464,0.7765844470586513,0.7850912334025306,0.6981841963007056,4,4,4,4,0
0.2200668860649529,0.26580604947237085,0.10320118489485686,0.424349544699868,0.14688607869285436,0.3009035503729697,0,0,0,0,0
0.73144230326682,0.7302621438118886,0.6531239578095908,0.6991015686607045,0.8323658881158351,0.7261141091845665,4,4,4,4,0
0.3524473807431125,0.2272310796890788,0.15960408708686646,0.262407075448531,0.25144949510139564,0.24128654179785952,0,0,0,0,0
0.808711606707594,0.6656236548514685,0.6007200362941302,0.5839252318766429,0.7013539663308185,0.6856766490585517,4,4,4,4,0
0.3622707366648696,0.2830597222291908,0.2531288959845656,0.19153934222656346,0.05254579978364274,0.23953896652693193,0,0,0,0,0
0.7666493395616637,0.6588298621925726,0.7684707867062238,0.8296254940409454,0.688262539759191,0.7645545199009779,4,4,4,4,0
0.7648197788925134,0.8345126859935772,0.7519571583178836,0.6469118245385904,0.8393439406685567,0.7308497315323136,4,4,4,4,0
0.6819688043927133,0.6611629087542961,0.7467330320724482,0.8696741123312932,0.8285211192484817,0.8574488416667058,4,4,4,4,0
0.6781022454148868,0.7873996448258175,0.7628158404654836,0.5881434921507085,0.8753663052713159,0.6688595782682623,4,4,4,4,0
0.2615751082505761,0.22879305383532136,0.13616637765141054,0.31705176908987287,0.4372242853607377,0.11016287253159315,0,0,0,0,0
0.7795732744615695,0.7124212830120414,0.7545703548134797,0.740679970432495,0.7369225152470519,0.8263359248131071,4,4,4,4,0
0.8034007908021092,0.7157797175539832,0.7087179778995256,0.7026812418626945,0.7227326629363862,0.9074514809515561,4,4,4,4,0
0.6840369625064624,0.6983845654166192,0.6945267083800521,0.62340043467139,0.6232230589191496,0.6085804913580423,4,4,4,4,0
0.6190076947716997,0.6967975943183553,0.8366079635025448,0.6732632426038496,0.7243187763745136,0.8028325153937351,4,4,4,4,0
0.7261882392770401,0.8405433955632702,0.7481220271614477,0.7675411207939323,0.850802598470041,0.6473585030336486,4,4,4,4,0
0.7209941076397529,0.7083780677662427,0.7333674302982854,0.7837231481242876,0.8354231413569381,0.5749440823900637,4,4,4,4,0
0.6258256099632304,0.7140513308560269,0.7642805743572869,0.7023300950701061,0.6613912790567448,0.7048838941265783,4,4,4,4,0
0.32471956226016707,0.29011404096482674,0.197361451094901,0.2443934101908049,0.31146503015765903,0.24929000179401156,0,0,0,0,0
0.921956981653335,0.792882748750563,0.7743876139701066,0.8533105559217272,0.6874904352854506,0.8099141415559094,4,4,4,4,0
0.7723706089539839,0.8364966842830891,0.7042716576920245,0.7508363945774029,0.8256179364771384,0.7226647386768624,4,4,4,4,0
0.7237735140873021,0.7248454836615462,0.7623260275788387,0.5826627509873805,0.8436415991835596,0.6381820512496896,4,4,4,4,0
0.2238225289258187,0.15838625310074012,0.22555750573261343,0.27923962669236396,0.19538918163547456,0.20260257971983436,0,0,0,0,0
0.8052983183490199,0.6410455691686262,0.6467766716619303,0.7120839742706174,0.7501969994658232,0.9440512414903552,4,4,4,4,0
0.7733338472750573,0.7103632928867484,0.7422894350881886,0.7815626968616218,0.8273163566655193,0.6983503517925538,4,4,4,4,0
0.732847148714988,0.6675986229625158,0.6308003139007621,0.6699795306952744,0.725045062934818,0.8175528233808683,4,4,4,4,0
0.21823608160695587,0.23407905238248145,0.37837246239662625,0.44857255117734063,0.0337625300938012,0.2837247124843498,1,4,1,4,1
0.4087699381548291,0.3090857192081414,0.28366027288974127,0.14328075130602197,0.398331549569097,0.2615375409289773,0,0,0,0,0
0.1715436197898581,0.31523601912478316,0.2448133031753182,0.2676456354733965,0.4547499749056976,0.2766124838965923,0,0,0,0,0
0.25483817594688657,0.1125266413437043,0.12264882071366012,0.2523500692412559,0.22423215066582636,0.4094335188570224,0,0,0,0,0
0.30257788614494835,0.27644417549126216,0.1495596463380573,0.28180694517851046,0.3684957261306154,0.2909085763733736,0,0,0,0,0
0.34048104500972526,0.10289603814228557,0.28226370796900907,0.2587164407831911,0.20545547915694276,0.2062153537736702,0,0,0,0,0
0.8832931766604786,0.7974774781104031,0.6673693125587388,0.6959613899495694,0.7638158636205974,0.5248983005968003,4,4,4,4,0
0.6736867492032995,0.7136970865161536,0.8043468725306243,0.7595587810870299,0.6298235826883894,0.8662930955531539,4,4,4,4,0
0.8158814615898067,0.7399545751247262,0.5560548680588635,0.806143019324957,0.839414341188903,0.723087961661215,4,4,4,4,0
0.8184690757254982,0.509080101366674,0.8694283474858271,0.6556278201600008,0.607738927032107,0.6945385046854343,4,3,0,0,1
0.7803800698153489,0.8090246047506721,0.7808419247891051,0.8066442595398585,0.7402207932549841,0.7364210988912215,4,4,4,4,0
0.18471895925345647,0.22987133373052518,0.2285519725787102,0.15429042514901353,0.2916456132010146,0.21916168193596397,0,0,0,0,0
0.641011960041939,0.7100081925533839,0.7086571231107235,0.6798027115583689,0.7570972647987659,0.6269066067344707,4,4,4,4,0
0.6692206226954058,0.7114762642127498,0.6921280697778689,0.7889241031421494,0.7366572990546025,0.6879719456612471,4,4,4,4,0
0.3370048169384562,0.1614682729526899,0.128934412074172,0.3009775442163745,0.18851382542928175,0.34356934625095054,0,0,0,0,0
0.22105095530862365,0.2540059786705581,0.3944446087877713,0.20769923799702525,0.26164668860357043,0.37451228231972766,0,0,0,0,0
0.20644557373527456,0.19970739153049358,0.2586881620821452,0.15130698671150844,0.2807817797030939,0.3123249053963329,0,0,0,0,0
0.6493479842753436,0.6802603130316415,0.6399987010629198,0.8125086734225334,0.7679848613863136,0.8644690221867689,4,4,4,4,0
0.30281486084349696,0.24196434239380407,0.15549578404529268,0.2652161464431792,0.3185692609912617,0.23177274760812955,0,0,0,0,0
0.723086971639582,0.7471702645824576,0.7493265463625228,0.8812235848019533,0.8661320972904695,0.798440138179983,4,4,4,4,0
0.6679061024025061,0.6378894184801156,0.7498991114111735,0.7648424391566289,0.6715386541480435,0.7849553302667367,4,4,4,4,0
0.9066328887567243,0.8144465418587197,0.826170135780349,0.7952865175248722,0.7961602601031983,0.8404155680286333,4,4,4,4,0
0.2002321687884169,0.44573612998254186,0.33801074353191385,0.1645854525092984,0.13850027369813317,0.38111883544966774,0,0,0,0,0
0.7680192050201181,0.830068309422671,0.6750808278783536,0.7286876409331124,0.7546732156476161,0.7569702961251779,4,4,4,4,0
0.933308032527663,0.6469860878717467,0.8050179540646418,0.742512635615273,0.6087062776909752,0.7324085897192024,4,4,4,4,0
0.2162857790981133,0.21037604495192178,0.2737963190919407,0.27210153594712844,0.41606502740424817,0.2082443303328103,0,0,0,0,0
0.6466348792555593,0.7330754289946634,0.7084213194130806,0.6483546913556786,0.7192972880123518,0.7704191766230113,4,4,4,4,0
0.17360689047937058,0.3148967081690615,0.10686596920008487,0.2816128554237105,0.37316372288625305,0.25420841307688347,0,0,0,0,0
0.7861173830596203,0.7657269145369388,0.7340686758038683,0.7976238084677842,0.6811256526046156,0.6864426216275732,4,4,4,4,0
0.22840287480874383,0.16406462342744818,0.19035240867434944,0.23123438158047702,0.09033261034374249,0.2856482596839326,0,0,0,0,0
0.3539564179639279,0.36463397777193496,0.29167896187659875,0.1757994030337402,0.1238995157744803,0.391391064877277,0,0,0,0,0
0.4835628665115969,0.17065348722221638,0.2860835501266078,0.24055568420120207,0.1910393931812872,0.30975526519446445,0,0,0,0,0
0.7015027331288276,0.8177168204600457,0.8365578746169738,0.8526301368374837,0.7185518332057698,0.8811226047834662,4,4,4,4,0
0.7091698986282131,0.6584182339755509,0.6231072413465335,0.785703709629854,0.7069029944793603,0.738455693183161,4,4,4,4,0
0.8300414403950708,0.8354263826001561,0.9085824012955681,0.4537157570657045,0.7339387308304032,0.6655435442268456,0,4,4,4,1
0.2502453390690819,0.29474666783329184,0.21869576828262488,0.17302606582265923,0.22674656128727794,0.31189522725799246,0,0,0,0,0
0.1278548729096256,0.2295909951287534,0.34696953127985347,0.14884611680556523,0.40598461793619744,0.16988238110100246,0,0,0,0,0
0.24798246414891018,0.16272602002349357,0.41106309995671,0.21009481601713204,0.31901504337138287,0.3794817996828782,0,0,0,0,0
0.22222379550002672,0.370637430635662,0.24079568758016553,0.33203481538200896,0.3213906965631671,0.20825063940140306,0,0,0,0,0
0.1802690651081888,0.11935228576186294,0.2838125903681582,0.292194621993102,0.23313447767574444,0.1788663627415955,0,0,0,0,0
0.07402687345710612,0.3040610718834852,0.1332667020940399,0.270922209555546,0.33710144953304366,0.20316839758855873,0,0,0,0,0
0.4656976107622063,0.24344067277416584,0.32731393752698484,0.1966945958343071,0.07484822526957394,0.1528123102507934,1,0,0,0,1
0.33726998017461607,0.37663803754504,0.13858396603140025,0.27361061652625085,0.3165685686610098,0.18828279021209904,0,0,0,0,0
0.3538996872926004,0.228358747086184,0.26108678752146847,0.3368422773799734,0.21362031404541532,0.30989455833351043,0,0,0,0,0
0.27705960369270877,0.19648929055093337,0.17975407986485606,0.30660840294870606,0.31612367051130824,0.13512817746033357,0,0,0,0,0
0.6796238707306218,0.5808262381959358,0.8684905406244684,0.8000472413980004,0.8200242545393654,0.7375006025485294,4,4,4,4,0
0.23635726235510843,0.09542145999210344,0.21892500360688608,0.17075375546652105,0.28094207119850667,0.23419366585203694,0,0,0,0,0
0.7045267582152119,0.6003154597002957,0.570335469406549,0.986197164705,0.8098795662166326,0.8003164102473593,3,4,1,3,1
0.6685059214645868,0.6561919759668271,0.7551140102173703,0.8111680576074115,0.8550577411051021,0.8701953607694866,4,4,4,4,0
0.7271728781497421,0.9248340036330865,0.7670214520312444,0.818329599393613,0.7958744824635425,0.6632639541810277,4,4,4,4,0
0.5531986586725028,0.698637993446539,0.6429669191523777,0.7194769584419071,0.6969447601973471,0.7770000543409842,4,4,4,4,0
0.37759273170325913,0.2746819338376561,0.1501130800228625,0.2795215244345004,0.25121292876399365,0.3404733452018704,0,0,0,0,0
0.25500592400859984,0.1692457738091992,0.2464314106809059,0.2671169843560149,0.22524156554075345,0.336749375281593,0,0,0,0,0
0.197075547462463,0.3959523976309055,0.38346710734179534,0.2119960842856211,0.3106477717755555,0.2846160484475886,0,0,0,0,0
0.3811483223980236,0.18532680400294227,0.17651290870660186,0.158487834606243,0.1503529836544663,0.24365391103745673,0,0,0,0,0
0.5686124171741278,0.8466311911811347,0.7317829165220614,0.8668875661021969,0.5527850269326657,0.7218133148204864,4,2,3,0,1
0.23555244858076654,0.2435564606059257,0.27611227813526684,0.36007920564420726,0.2439344414117225,0.2355587823513505,0,0,0,0,0
0.2626203820731209,0.3598999801594334,0.29124916618941077,0.3368893977000126,0.30934351528011916,0.0814576891049141,0,0,0,0,0
0.1883509454463541,0.177567280397264,0.11912610489163261,0.18690298053199864,0.2454182041440242,0.34676820723544727,0,0,0,0,0
0.24517953513630877,0.1915157502366885,0.22862791386909165,0.3003309336113302,0.16287494577824305,0.2919793025668,0,0,0,0,0
0.7026571416652406,0.7451885355871288,0.8575308995621949,0.7561074748887319,0.7986783714349482,0.6218501529341347,4,4,4,4,0
0.8439779005442846,0.6375288443371814,0.7076359346100577,0.737250651662252,0.6258251879389568,0.8757439462016006,4,4,4,4,0
0.23313441193522041,0.2618313371655624,0.23701178367422873,0.29214901722969255,0.4205869070712675,0.16327776617278125,0,0,0,0,0
0.2712212525669773,0.19997180026990885,0.1018075594501712,0.2651404846432806,0.26041913681445106,0.40298450008927944,0,0,0,0,0
0.7615749349717875,0.6307427135478041,0.756317023969025,0.7313544577325479,0.7097185618095289,0.8122651993751612,4,4,4,4,0
0.7611610324082719,0.7486212222107932,0.7206360291117705,0.842352562149177,0.6095934177624326,0.6974708207657424,4,4,4,4,0
0.28276009033055755,0.06460014090714447,0.35401169514681924,0.24125509929320138,0.34657842848321807,0.19463112559883766,0,0,0,0,0
0.6273609298751363,0.8636363635817126,0.5569380510460391,0.7040112906936503,0.6869011933215425,0.8887391262303185,0,4,1,0,1
0.22501634068068171,0.24161147591845777,0.29469896725067146,0.22251175613939086,0.26990703950042333,0.24798402268903247,0,0,0,0,0
0.8564743440178435,0.7134038286304096,0.7536031733453847,0.6842293767157993,0.741732766556799,0.7904024572507952,4,4,4,4,0
0.7110876705513469,0.6983216385388196,0.6320762903498639,0.7264332589167015,0.6954911738516969,0.6327648039147138,4,4,4,4,0
0.8808611053014282,0.6789959648645463,0.7240297134826496,0.8318729827010511,0.7021758711094412,0.6989714548116689,4,4,4,4,0
0.7657621045749516,0.6248835944957994,0.7197125679691874,0.7712969088800905,0.6664549700392627,0.8927640253120038,4,4,4,4,0
0.6944007418365521,0.744097736450949,0.573600164334566,0.8603065786170121,0.6301749748862603,0.6683258528548982,4,4,4,4,0
0.7150448216147078,0.6494532854963375,0.6153984238187395,0.8215940454924459,0.7265267304140888,0.6117494157451931,4,4,4,4,0
0.5446883633403816,0.5700029461272387,0.7596589349698334,0.7545942713777165,0.7185713873489005,0.5961038248471897,3,3,0,3,1
0.884956884164004,0.8831554175054804,0.768101025808386,0.7539333932095708,0.6808992587852916,0.8238499150552142,4,4,4,4,0
0.2724914343812835,0.25641981477535913,0.281950041031032,0.15191848151312953,0.341264797866721,0.14629960998324118,0,0,0,0,0
0.2555329518903396,0.24448372510605224,0.24791560579084168,0.43146033356806035,0.16537592917516292,0.2012495918347791,0,0,0,0,0
0.7246785169372852,0.8327070311456236,0.7895378937689809,0.4767123291215202,0.6555164411858618,0.8874204125285183,0,4,0,3,1
0.789217041460806,0.6115547367039832,0.759682481573735,0.815096193673395,0.8029691417368222,0.6431714480684015,4,4,4,4,0
0.18148858635928045,0.2640075734239255,0.20647389666894334,0.23953370613124741,0.25841050377977326,0.269069696928942,0,0,0,0,0
0.6932783008064438,0.8600087209486403,0.8006590852268666,0.8127885654462638,0.6932346687287115,0.8099814801326459,4,4,4,4,0
0.18661674348402402,0.23897791847828298,0.22823420851166598,0.06396703527945166,0.321432878921014,0.3457352432542374,0,0,0,0,0
0.8309002900021976,0.7997418700601174,0.7153673957747178,0.5614750276809428,0.9502578387828685,0.7852032688315829,4,4,4,4,0
0.16785249760964213,0.334263279388953,0.2142829965776278,0.32382108723168923,0.24929341777493488,0.22396274795276636,0,0,0,0,0
0.81461583520211,0.6917252585905691,0.824883058236851,0.7766519623835135,0.9060246056874551,0.7110606601860588,4,4,4,4,0
0.15480874445952844,0.27081878241904517,0.1574097225628036,0.19407198298845466,0.24177967286677352,0.1529401068789102,0,0,0,0,0
0.1554739041357981,0.26030933046013355,0.2516354671871403,0.22212309523270674,0.29101010892180357,0.22631583183650933,0,0,0,0,0
0.5242463960179428,0.8224871701833484,0.7940554659077027,0.9005979120563239,0.8291877259351926,0.6070156893804592,2,4,0,3,1
0.23769193772815356,0.4065079023541586,0.2778263926317019,0.3482330188610974,0.23972969527541674,0.2652110299382686,0,0,0,0,0
0.6601399956609009,0.6737740138828083,0.9306956538082057,0.7908309521752548,0.8296968089571857,0.8593745464407915,4,4,4,4,0
0.7603469710414454,0.6720253898400966,0.8239096944652708,0.6849908147855809,0.6518681183200177,0.7588137297136003,4,4,4,4,0
0.8412193696114821,0.6925942753353965,0.791584484517632,0.6084113152183749,0.8026623750968651,0.7533322757336895,4,4,4,4,0
0.26330035872452767,0.21705800379770718,0.1431122833845368,0.2786337845895493,0.25207862349404037,0.3505823400533401,0,0,0,0,0
0.30141007485009785,0.1074371089439975,0.29012097347157595,0.17127951971551675,0.26932071215904335,0.18823855979132137,0,0,0,0,0
0.7715570522778713,0.7662263785877084,0.984044406677103,0.812584445352768,0.7853170047415255,0.8028709218881545,4,4,4,4,0
0.7011987757469541,0.6978903068243179,0.6759423904444575,0.710564515775978,0.8199811396848309,0.7878993234197166,4,4,4,4,0
0.6532519785734254,0.6353474534714386,0.6900615475882057,0.6562565841367948,0.5513610730593222,0.656771356631477,4,4,4,4,0
0.8361954765845047,0.7759357900891866,0.7228388024754301,0.8494370383231675,0.9629049868668466,0.8123706365251339,4,4,4,4,0
0.6764461595626254,0.6466309190712318,0.8179975869040153,0.8179842765222389,0.8365703628471031,0.657957196050497,4,4,4,4,0
0.298551635769976,0.17503201949376634,0.36498855728582347,0.23989387005040086,0.35882097018517234,0.24154642285270247,0,0,0,0,0
0.7143713365159023,0.6524318361232141,0.7871620359524258,0.6984167191603727,0.7795798391202764,0.6883400057390154,4,4,4,4,0
0.6891058916481461,0.6804719724975357,0.8846109838938864,0.6692404149318562,0.8188105846193813,0.6417140670654491,4,4,4,4,0
0.23996878443560465,0.2775069855038252,0.33618181297067895,0.336055301846899,0.3003697694842016,0.3339599828487603,0,0,0,0,0
0.37944127115074744,0.1661894326610655,0.3052855222365213,0.27173830986288916,0.3277041716429755,0.239193714988833,0,0,0,0,0
0.7603426960086715,0.6727114976243338,0.7432594972424322,0.587760717500057,0.8243587385294916,0.6715729177185238,4,4,4,4,0
0.7546751301687494,0.7448930640587332,0.7273782550341353,0.7506268838727439,0.6753528736127563,0.7043031845628183,4,4,4,4,0
0.3562465287153871,0.33719705865287924,0.32745015849107156,0.23040786537800428,0.4103938659276605,0.27388328564849596,0,0,0,0,0
0.727672381698925,0.7002665463274057,0.7985105028760069,0.7856767067143928,0.5246329630013826,0.6324749722366241,4,4,4,4,0
0.6861382083995015,0.7657780287926965,0.6656324416880757,0.6608234539497843,0.6843402708894066,0.7448936441796818,4,4,4,4,0
0.13728620035275496,0.17393735043773362,0.2765887284720547,0.15469329780429553,0.26576368849955795,0.3279194549708318,0,0,0,0,0
0.1476896581467254,0.2870034363295323,0.2527178444029071,0.2589018953095985,0.07112307870315357,0.3131067304137947,0,0,0,0,0
0.8851300798621868,0.9147382729869261,0.652560598008547,0.7158888929038596,0.6384927489136198,0.8335709599656513,4,4,4,4,0
0.8327400314318593,0.8336677044489611,0.6510839039697206,0.82223221825184,0.6797739842041026,0.7636547296739846,4,4,4,4,0
0.14773740439160166,0.2710943865921297,0.2511715788499861,0.34759962424262913,0.15206706451243918,0.3611717876672704,0,0,0,0,0
0.6596596506303118,0.7288513212154274,0.6520601365192384,0.7538563265411407,0.6935578949900681,0.7127705968246226,4,4,4,4,0
0.22804099456870922,0.19834621098913002,0.14021496100217695,0.33302340031640654,0.1528059966213584,0.15912717011145283,0,0,0,0,0
0.31768117120783845,0.18429072248286937,0.39118010861545544,0.21605338080060116,0.2579743408638912,0.26904044064235855,0,0,0,0,0
0.1577547794110648,0.2631468684637217,0.05228366530014944,0.27108928400572335,0.3001654657273804,0.17210907981550083,0,0,0,0,0
0.6863806549234758,0.9165952338134697,0.6998859199231419,0.7095678030846644,0.906391612582454,0.6822306096126565,4,4,4,4,0
0.7551424828877534,0.7323218304591936,0.8139160505477234,0.7198832899550179,0.74745974710001,0.7446293764281074,4,4,4,4,0
0.3316601975455862,0.31779910767723396,0.20468418720764775,0.19029466367550957,0.10756688806863993,0.1428208630659517,0,0,0,0,0
0.2710146968433243,0.13273052220980486,0.2511385387866845,0.25799496841842934,0.11378311161277682,0.2505865016432571,0,0,0,0,0
0.18274918645693178,0.21284953258026693,0.08905237070941091,0.1833021489496272,0.2457469446619633,0.23534341565177627,0,0,0,0,0
0.7526302028439789,0.8863562504640827,0.7507163821851633,0.8033884996312699,0.5912436428257006,0.7639350088596343,4,4,4,4,0
0.21919792111467448,0.08936803643453539,0.23468972418779274,0.24938917882028025,0.2625207537970072,0.2972396055227656,0,0,0,0,0
0.8526159649672755,0.8857316647670914,0.8157580841816395,0.7613841766862052,0.7644791023586291,0.7815802838664961,4,4,4,4,0
0.764684340544365,0.6776931924967596,0.6479242562514705,0.8474950392480243,0.7673449649215776,0.7117649355003256,4,4,4,4,0
0.2648411073158338,0.2557778038563544,0.3525217923503917,0.3321164853470973,0.28646000581993236,0.1405108368161049,0,0,0,0,0
0.7371467461028339,0.685450757383365,0.6948986398464897,0.8724527287489144,0.6881611650870282,0.82195464680806,4,4,4,4,0
0.24468181457743904,0.15506361023228826,0.35441773679562744,0.18468170719490934,0.25439097180772363,0.4142623306477199,0,0,0,0,0
0.1886586844329494,0.047759051684637344,0.26181102739771606,0.20680818949437668,0.3013782460827679,0.22539443752109495,0,0,0,0,0
0.2054769260903577,0.323102810869391,0.2430968184441767,0.22321298496415676,0.1515064988000216,0.2490880293815814,0,0,0,0,0
0.7230531337322145,0.8175679520207884,0.6945247446780335,0.6502280519750312,0.7295591932530924,0.891238910176451,4,4,4,4,0
0.667700492501658,0.7332150683537584,0.6860398587271147,0.7358200436283068,0.6351153255892299,0.8463893542072671,4,4,4,4,0
0.7788860137003997,0.6018651017623193,0.5707619625201934,0.8153383875482866,0.595487614796087,0.8163572265796695,0,1,4,4,1
0.284000272988304,0.2228397905339194,0.3175847608539035,0.3586659083629611,0.20169251053945336,0.12471949356542789,0,0,0,0,0
0.7897276191569683,0.7161876178308153,0.7012004067745499,0.7197057953042274,0.738404026178008,0.811664824894968,4,4,4,4,0
0.2961008012192585,0.17894446292497823,0.16343023654913946,0.30665981951024596,0.2557168951278373,0.28533792340799913,0,0,0,0,0
0.7426237499777472,0.7501543726571043,0.6180604376651799,0.7660048129079965,0.7433138562810838,0.7905353967231896,4,4,4,4,0
0.8310756521013717,0.7933606479376987,0.8211205999572347,0.8274948092899509,0.686003041159508,0.5447406604739553,4,4,4,4,0
0.44090173177436764,0.26460614412160494,0.2985796163237911,0.13090215598770955,0.25520426109611183,0.26495443159300885,0,0,0,0,0
0.24223953350756197,0.2504727244612144,0.4490098886729225,0.27200619352493133,0.2704770688703596,0.15203984943137688,0,0,0,0,0
0.33260496433885656,0.36430102605480014,0.2643928162584247,0.371504649589382,0.27657491994445615,0.046233317536816865,0,0,0,0,0
0.8393358547618255,0.7280754918681794,0.6805010127281913,0.5898872116544427,0.7620042879540816,0.654765709665371,4,4,4,4,0
0.24670918366340724,0.21237324873754168,0.24863498499608583,0.33143963484757627,0.23062859092254923,0.29818776258896007,0,0,0,0,0
0.8377369485422066,0.7242827553081437,0.6341007248901046,0.9097605266235385,0.7419533250221136,0.8131262244344903,4,4,4,4,0
0.2572494775595662,0.18952609063690862,0.20483592270762357,0.23831520551497234,0.49614579886044596,0.2638620303977731,0,0,0,0,0
0.11950063186590112,0.25534673650291645,0.45082834753512835,0.21255539409594942,0.3587533465789475,0.20500785767836385,0,0,0,0,0
0.7103631330482209,0.7569250738573462,0.7990660548816451,0.7361321680173977,0.7548976856750191,0.8908994053974281,4,4,4,4,0
0.21407495840263802,0.29106833201921406,0.1860033067241993,0.20418902544832476,0.1372596326126918,0.19240627825519063,0,0,0,0,0
0.4592051524548877,0.21609188751197464,0.2820483892018908,0.35555255640204203,0.1594301807190585,0.2466279022827187,0,0,0,0,0
0.3527793585827345,0.32532559377136827,0.1837011546882494,0.19602175642029018,0.15683835982079625,0.22903922929045403,0,0,0,0,0
0.158344905931134,0.2584360740540014,0.14738543401356607,0.270331408939254,0.22150403147766998,0.32379666472616747,0,0,0,0,0
